LA_female,FA_female,publication_month,publication_year,i_covid,n_authors,journal_id,log_altmetric,log_cites,log_twitter_all,log_twitter_scientist,log_twitter_commun,log_twitter_public,log_twitter_pract,log_news,log_policy,log_wiki,log_blogs,gender_combination,gender_combo
0,0,8,2021,0,25,EUROPEAN HEART JOURNAL,3.9871304,2.4849067,4.7273879,2.5649493,1.7917595,4.2484951,2.6390574,0,0,0,0,men first and last,men first and last
0,0,8,2021,0,3,EUROPEAN HEART JOURNAL,3.8372993,3.0910425,4.2626801,2.3025851,1.9459101,3.6375861,2.3978953,1.0986123,0,0,0,men first and last,men first and last
,,8,2021,0,7,EUROPEAN HEART JOURNAL,5.5779548,2.9444389,4.8362818,2.8903718,2.3978953,4.1743875,2.4849067,4.2046928,0,0,.69314718,,
,0,8,2021,0,29,CIRCULATION,3.9130225,2.3978953,4.0073333,2.3978953,1.9459101,3.1780539,2.3025851,1.9459101,0,0,0,,
0,0,8,2021,0,23,CIRCULATION,3.326833,2.4849067,4.2484951,2.4849067,1.0986123,3.3672957,2.0794415,0,0,0,0,men first and last,men first and last
0,0,8,2021,1,31,CIRCULATION,5.7569442,2.9957323,6.1675167,4.0430512,2.5649493,5.6454468,4.0253515,2.6390574,0,.69314718,.69314718,men first and last,men first and last
0,0,8,2021,0,18,CIRCULATION,4.6283984,3.7841897,5.1984968,2.9444389,2.3025851,4.59512,3.1354942,1.3862944,0,0,0,men first and last,men first and last
,0,8,2021,0,19,CIRCULATION,4.3247948,2.8332133,4.7706847,3.0445225,2.3025851,3.8918202,3.0445225,1.0986123,0,0,0,,
0,,8,2021,0,15,CIRCULATION,5.3293314,3.9120231,4.6913481,2.7080503,2.0794415,4.0775375,2.7725887,3.1354942,0,0,0,,
0,0,12,2021,0,9,JAMA Cardiology,5.3633556,1.3862944,4.5108595,2.8903718,1.3862944,3.9318256,2.0794415,3.0910425,0,0,1.6094379,men first and last,men first and last
0,0,12,2021,0,15,JAMA Cardiology,4.1359663,1.0986123,3.1354942,1.7917595,1.0986123,2.4849067,1.3862944,2.0794415,0,0,0,men first and last,men first and last
0,0,9,2021,0,18,EUROPEAN HEART JOURNAL,3.9913886,2.0794415,4.5747108,2.1972246,1.3862944,4.0775375,2.8332133,0,0,0,.69314718,men first and last,men first and last
0,0,9,2021,0,15,EUROPEAN HEART JOURNAL,2.9806187,1.7917595,3.8918202,2.3025851,.69314718,3.3322046,1.3862944,0,0,0,0,men first and last,men first and last
0,0,9,2021,0,11,EUROPEAN HEART JOURNAL,3.8774316,2.0794415,4.5432949,3.0910425,.69314718,3.6888795,2.8332133,.69314718,0,0,0,men first and last,men first and last
0,0,9,2021,0,22,EUROPEAN HEART JOURNAL,4.3399019,3.7612002,5.1357985,3.2958369,1.7917595,4.5108595,2.8903718,0,0,.69314718,0,men first and last,men first and last
0,0,9,2021,0,14,CIRCULATION,3.6493587,1.7917595,3.871201,2.3978953,1.3862944,3.2580965,2.0794415,1.0986123,0,0,0,men first and last,men first and last
1,,9,2021,0,16,CIRCULATION RESEARCH,2.9531379,2.3025851,3.2580965,2.4849067,1.0986123,2.3025851,1.0986123,0,0,0,.69314718,,
0,0,9,2021,0,7,CIRCULATION,3.2308044,2.0794415,4.1108737,2.4849067,1.6094379,3.2188759,1.3862944,0,0,0,0,men first and last,men first and last
0,1,9,2021,0,21,CIRCULATION,2.9755297,.69314718,3.6109178,1.7917595,1.3862944,2.9957323,1.6094379,0,0,0,0,mixed gender team,mixed gender team
0,0,9,2021,1,15,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,6.6416912,2.8332133,6.3969297,3.7612002,2.0794415,5.9763508,3.8286414,4.3438053,0,0,1.3862944,men first and last,men first and last
1,1,9,2021,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.8484548,2.5649493,2.3978953,.69314718,0,2.0794415,1.0986123,0,0,0,0,women first and last,women first and last
0,0,9,2021,0,14,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.326833,2.3025851,3.5263605,2.3025851,0,2.9957323,1.6094379,.69314718,0,0,0,men first and last,men first and last
0,1,9,2021,0,12,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.3837152,1.3862944,3.4965076,.69314718,0,3.3672957,1.3862944,3.4011974,0,0,.69314718,mixed gender team,mixed gender team
0,0,9,2021,0,11,EUROPEAN HEART JOURNAL,3.200712,1.9459101,4.0604429,2.0794415,1.0986123,3.6375861,2.0794415,0,0,0,0,men first and last,men first and last
1,0,9,2021,0,21,EUROPEAN HEART JOURNAL,3.0796137,2.3978953,3.8918202,2.1972246,1.3862944,3.3322046,1.7917595,0,0,0,0,mixed gender team,mixed gender team
0,1,9,2021,0,11,EUROPEAN HEART JOURNAL,3.5070577,1.6094379,4.0430512,2.5649493,0,3.5263605,2.4849067,0,0,0,0,mixed gender team,mixed gender team
0,1,12,2021,0,11,JAMA Cardiology,4.2598591,1.0986123,4.4067192,2.8332133,1.6094379,3.5553482,1.9459101,1.7917595,0,0,0,mixed gender team,mixed gender team
0,0,12,2021,0,18,JAMA Cardiology,4.3287578,2.7725887,4.0775375,2.7080503,1.0986123,3.3322046,2.1972246,1.7917595,0,0,.69314718,men first and last,men first and last
1,1,9,2021,0,23,CIRCULATION,4.753159,3.6375861,5.1590552,3.3322046,2.7080503,4.3820267,3.3322046,2.3025851,0,0,0,women first and last,women first and last
1,0,9,2021,0,9,CIRCULATION RESEARCH,1.2527629,0,2.3025851,1.6094379,1.0986123,.69314718,0,0,0,0,0,mixed gender team,mixed gender team
0,,9,2021,0,14,CIRCULATION,3.6558397,2.0794415,4.3694477,2.8332133,2.0794415,3.6635616,2.0794415,0,0,0,0,,
1,0,9,2021,0,14,CIRCULATION RESEARCH,1.2809339,0,1.7917595,1.3862944,.69314718,.69314718,0,0,0,0,0,mixed gender team,mixed gender team
0,1,9,2021,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.0595808,2.3978953,4.1431346,2.3025851,.69314718,3.6888795,1.9459101,1.3862944,0,0,0,mixed gender team,mixed gender team
0,0,9,2021,0,33,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.7984064,2.4849067,4.3040652,2.6390574,1.0986123,3.4011974,2.5649493,0,0,0,.69314718,men first and last,men first and last
0,0,9,2021,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.6375861,1.7917595,2.8903718,1.6094379,1.0986123,2.0794415,1.3862944,1.6094379,0,0,0,men first and last,men first and last
0,0,9,2021,0,17,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,6.6998081,2.4849067,3.4657359,1.3862944,.69314718,2.8903718,1.9459101,4.6151204,0,0,0,men first and last,men first and last
0,0,9,2021,0,16,EUROPEAN HEART JOURNAL,2.8449094,2.1972246,3.4011974,1.7917595,1.3862944,2.9444389,1.0986123,0,0,0,0,men first and last,men first and last
0,1,9,2021,0,21,EUROPEAN HEART JOURNAL,3.0445225,2.0794415,3.8501475,1.9459101,1.0986123,3.4011974,1.7917595,0,0,0,0,mixed gender team,mixed gender team
1,1,9,2021,0,5,EUROPEAN HEART JOURNAL,3.4704125,2.1972246,3.9120231,1.7917595,1.3862944,3.5263605,1.6094379,.69314718,0,.69314718,0,women first and last,women first and last
,,9,2021,0,29,CIRCULATION,4.5277491,2.4849067,3.3672957,1.3862944,.69314718,2.8332133,1.9459101,2.3978953,0,0,.69314718,,
1,0,9,2021,0,16,CIRCULATION RESEARCH,1.658228,1.0986123,2.3978953,1.3862944,1.3862944,1.0986123,.69314718,0,0,0,0,mixed gender team,mixed gender team
1,1,9,2021,0,15,CIRCULATION RESEARCH,3.2268441,1.3862944,4.2046928,3.0910425,2.0794415,2.8903718,1.3862944,0,0,0,0,women first and last,women first and last
0,1,9,2021,0,9,CIRCULATION RESEARCH,2.4765384,.69314718,2.9444389,1.9459101,1.0986123,2.0794415,0,0,0,0,0,mixed gender team,mixed gender team
0,0,9,2021,0,30,CIRCULATION,5.4529681,2.1972246,4.2341065,2.6390574,1.0986123,3.4657359,2.4849067,3.2958369,0,0,0,men first and last,men first and last
1,1,12,2021,0,7,JAMA Cardiology,4.0809216,0,3.6888795,1.7917595,1.3862944,3.4011974,.69314718,1.7917595,0,0,0,women first and last,women first and last
0,0,12,2021,0,8,JAMA Cardiology,4.4467607,1.9459101,4.7004805,3.0910425,1.3862944,3.871201,2.5649493,1.6094379,0,0,.69314718,men first and last,men first and last
0,,9,2021,0,16,CIRCULATION RESEARCH,3.122365,1.7917595,3.7841897,2.5649493,1.3862944,3.1780539,1.0986123,0,0,0,0,,
0,0,9,2021,0,11,EUROPEAN HEART JOURNAL,2.3702438,2.1972246,3.1780539,1.3862944,0,2.6390574,.69314718,0,0,0,0,men first and last,men first and last
0,0,9,2021,0,16,EUROPEAN HEART JOURNAL,3.7532618,1.0986123,4.0073333,2.3978953,.69314718,3.3672957,1.9459101,0,0,0,1.0986123,men first and last,men first and last
,1,9,2021,0,5,EUROPEAN HEART JOURNAL,3.1527359,2.0794415,3.8286414,1.9459101,1.3862944,3.2580965,1.7917595,0,0,0,0,,
0,0,9,2021,0,20,CIRCULATION RESEARCH,1.6292405,1.3862944,2.1972246,1.3862944,.69314718,1.3862944,0,0,0,0,0,men first and last,men first and last
1,0,9,2021,0,7,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.0629115,2.0794415,5.2149358,3.0445225,1.0986123,4.8040209,3.0445225,2.0794415,0,0,.69314718,mixed gender team,mixed gender team
0,0,9,2021,0,15,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.7551408,2.6390574,5.2149358,3.1354942,2.1972246,4.6249728,3.2188759,1.3862944,0,0,1.0986123,men first and last,men first and last
0,,9,2021,0,9,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.7256935,2.1972246,4.0943446,2.7080503,.69314718,3.4965076,1.6094379,1.0986123,0,0,.69314718,,
0,0,9,2021,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.0349529,.69314718,3.0910425,1.6094379,.69314718,2.5649493,1.3862944,.69314718,0,0,0,men first and last,men first and last
,,9,2021,0,21,EUROPEAN HEART JOURNAL,3.0910425,1.9459101,3.2958369,2.1972246,1.3862944,2.7725887,0,.69314718,0,0,0,,
0,0,9,2021,0,11,EUROPEAN HEART JOURNAL,4.2195077,1.9459101,4.8202815,2.8332133,2.1972246,4.3438053,2.4849067,.69314718,0,0,0,men first and last,men first and last
0,1,9,2021,0,6,EUROPEAN HEART JOURNAL,3.3196256,1.7917595,4.1431346,2.4849067,1.3862944,3.4965076,2.1972246,0,0,0,0,mixed gender team,mixed gender team
0,,9,2021,0,10,CIRCULATION,5.2676005,2.3978953,4.356709,2.8332133,1.9459101,3.7612002,2.3025851,2.9957323,0,0,0,,
0,0,9,2021,0,47,CIRCULATION,5.8403802,3.2958369,5.57973,3.8286414,2.4849067,4.7095304,3.6109178,3.583519,0,0,2.3025851,men first and last,men first and last
0,,9,2021,0,11,CIRCULATION RESEARCH,1.178655,1.3862944,1.7917595,0,1.3862944,.69314718,.69314718,0,0,0,0,,
0,0,9,2021,0,9,EUROPEAN HEART JOURNAL,4.6437368,2.3025851,4.9272537,2.8332133,2.3025851,4.2484951,2.5649493,1.7917595,0,0,.69314718,men first and last,men first and last
0,0,9,2021,1,15,EUROPEAN HEART JOURNAL,6.2131672,3.3672957,6.7867169,2.8903718,2.3978953,6.689599,2.7725887,1.0986123,0,0,.69314718,men first and last,men first and last
,,9,2021,0,3,CIRCULATION RESEARCH,1.5789787,1.0986123,2.1972246,1.7917595,.69314718,.69314718,0,0,0,0,0,,
0,1,12,2021,0,13,JAMA Cardiology,5.3572087,2.3025851,5.0369525,2.9957323,1.3862944,4.5217886,3.2958369,2.6390574,0,0,1.6094379,mixed gender team,mixed gender team
0,,9,2021,0,7,CIRCULATION RESEARCH,1.2527629,1.6094379,1.7917595,1.3862944,.69314718,0,0,0,0,0,0,,
0,0,9,2021,0,17,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.3795233,1.6094379,4.4067192,2.1972246,1.6094379,4.0430512,2.3978953,1.7917595,0,0,0,men first and last,men first and last
0,0,9,2021,0,22,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.1242614,2.7080503,5.3612924,3.3672957,2.3025851,4.8362818,3.4657359,1.9459101,0,0,0,men first and last,men first and last
,0,9,2021,0,16,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.8231919,2.3978953,4.0775375,1.9459101,0,3.713572,2.3978953,.69314718,0,0,.69314718,,
,0,9,2021,0,17,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.1141472,2.3978953,4.7535901,2.5649493,1.3862944,4.2341065,2.9444389,0,0,0,1.0986123,,
1,1,9,2021,0,20,CIRCULATION,3.1842844,.69314718,3.5263605,2.1972246,1.3862944,2.3025851,1.6094379,.69314718,0,0,0,women first and last,women first and last
0,0,9,2021,0,12,CIRCULATION,5.7283449,2.3025851,4.6539602,2.9444389,1.7917595,4.1588831,2.3978953,3.6888795,0,0,1.3862944,men first and last,men first and last
0,0,9,2021,0,11,CIRCULATION RESEARCH,3.0155349,1.0986123,3.713572,2.8332133,1.6094379,2.3025851,0,0,0,0,0,men first and last,men first and last
1,,9,2021,0,21,EUROPEAN HEART JOURNAL,1.8325815,1.7917595,2.3025851,.69314718,0,1.7917595,0,0,0,0,0,,
0,0,9,2021,0,10,CIRCULATION,3.379565,1.3862944,3.4011974,2.0794415,1.3862944,2.4849067,1.6094379,.69314718,0,0,.69314718,men first and last,men first and last
1,0,12,2021,0,121,JAMA Cardiology,3.8329797,1.6094379,3.8918202,2.0794415,.69314718,3.4657359,1.7917595,1.0986123,0,0,0,mixed gender team,mixed gender team
0,0,12,2021,0,13,JAMA Cardiology,3.6441436,1.7917595,3.8286414,1.6094379,1.0986123,3.2188759,2.4849067,.69314718,0,0,0,men first and last,men first and last
0,0,12,2021,0,5,JAMA Cardiology,6.0930729,2.1972246,5.4161005,3.6888795,2.4849067,4.7361984,3.4011974,3.8066626,0,0,1.0986123,men first and last,men first and last
0,0,9,2021,0,28,CIRCULATION,3.6519561,1.0986123,3.9512436,2.1972246,1.7917595,3.2188759,1.9459101,1.0986123,0,0,0,men first and last,men first and last
1,1,9,2021,0,36,CIRCULATION,3.2503746,1.7917595,3.8066626,2.0794415,1.3862944,3.1780539,2.0794415,0,0,0,0,women first and last,women first and last
0,1,10,2021,0,15,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.4863868,2.8332133,4.6347289,2.7725887,1.6094379,4.1743875,2.6390574,1.3862944,0,0,.69314718,mixed gender team,mixed gender team
0,0,10,2021,0,16,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.3218784,1.9459101,4.6151204,2.8903718,1.7917595,4.1108737,2.4849067,1.0986123,0,0,1.0986123,men first and last,men first and last
0,1,10,2021,0,9,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.4499876,1.6094379,3.3322046,1.3862944,0,2.9957323,1.3862944,1.0986123,0,0,0,mixed gender team,mixed gender team
0,1,10,2021,0,15,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,0,1.0986123,0,0,0,0,0,0,0,0,0,mixed gender team,mixed gender team
0,0,10,2021,0,19,CIRCULATION RESEARCH,3.0325463,.69314718,3.6109178,2.6390574,1.0986123,2.7080503,1.6094379,0,0,0,0,men first and last,men first and last
0,,10,2021,0,3,CIRCULATION,3.2714682,1.6094379,3.9318256,2.3025851,1.7917595,3.4657359,1.0986123,0,0,0,0,,
1,1,10,2021,0,8,CIRCULATION RESEARCH,2.7440608,1.3862944,3.4657359,2.5649493,1.6094379,2.3025851,0,0,0,0,0,women first and last,women first and last
0,0,10,2021,0,19,CIRCULATION,3.683867,1.9459101,3.713572,1.7917595,.69314718,3.0910425,2.3978953,1.0986123,0,0,0,men first and last,men first and last
0,1,10,2021,0,18,CIRCULATION RESEARCH,1.011601,1.9459101,1.3862944,.69314718,.69314718,.69314718,0,0,0,0,0,mixed gender team,mixed gender team
1,0,10,2021,0,6,CIRCULATION,6.05758,2.5649493,5.7300997,3.3322046,1.0986123,5.3612924,3.5553482,3.6888795,0,1.3862944,1.6094379,mixed gender team,mixed gender team
0,1,10,2021,0,12,CIRCULATION RESEARCH,2.5257287,.69314718,3.1354942,1.9459101,1.0986123,2.0794415,.69314718,0,0,0,0,mixed gender team,mixed gender team
,,10,2021,0,11,CIRCULATION RESEARCH,1.6956156,.69314718,2.0794415,1.0986123,1.0986123,1.0986123,.69314718,0,0,0,0,,
0,1,10,2021,0,6,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.9100211,.69314718,3.8286414,2.4849067,.69314718,3.2958369,1.0986123,1.3862944,0,0,.69314718,mixed gender team,mixed gender team
0,0,10,2021,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.2945604,1.7917595,4.6443911,2.3025851,1.3862944,4.1431346,2.9957323,1.0986123,0,0,0,men first and last,men first and last
0,0,10,2021,0,18,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.2427645,1.6094379,4.9126549,2.9444389,1.7917595,4.356709,3.0445225,0,0,0,0,men first and last,men first and last
0,1,10,2021,0,17,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.5824132,2.3978953,4.0943446,2.0794415,1.0986123,3.0445225,1.7917595,3.0445225,0,0,0,mixed gender team,mixed gender team
0,0,10,2021,0,18,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.6567569,2.3978953,3.1354942,1.0986123,.69314718,2.3978953,1.6094379,0,0,0,0,men first and last,men first and last
0,0,10,2021,0,13,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.0910058,.69314718,4.7004805,2.5649493,1.6094379,4.2626801,2.6390574,0,0,0,0,men first and last,men first and last
0,0,10,2021,0,12,CIRCULATION RESEARCH,1.9169226,1.7917595,2.4849067,1.3862944,.69314718,1.7917595,.69314718,0,0,0,0,men first and last,men first and last
0,1,10,2021,0,7,CIRCULATION,2.7311156,1.3862944,3.4965076,1.7917595,1.6094379,2.6390574,1.6094379,0,0,0,0,mixed gender team,mixed gender team
1,0,10,2021,0,22,CIRCULATION,2.3418057,1.3862944,2.9444389,.69314718,1.3862944,2.4849067,.69314718,0,0,0,0,mixed gender team,mixed gender team
0,1,10,2021,0,20,CIRCULATION,3.4641721,1.9459101,3.8066626,2.5649493,1.0986123,2.9957323,1.7917595,.69314718,0,0,0,mixed gender team,mixed gender team
0,1,10,2021,0,13,EUROPEAN HEART JOURNAL,5.1407862,1.9459101,4.4659081,2.0794415,1.6094379,3.8918202,2.3025851,3.0445225,0,0,1.0986123,mixed gender team,mixed gender team
1,0,10,2021,0,9,CIRCULATION RESEARCH,2.442347,1.0986123,2.9957323,2.4849067,.69314718,1.9459101,0,0,0,0,0,mixed gender team,mixed gender team
1,1,10,2021,0,13,EUROPEAN HEART JOURNAL,4.3196192,2.0794415,5.0172796,3.2188759,2.0794415,4.4543471,2.3978953,0,0,0,1.0986123,women first and last,women first and last
0,0,10,2021,0,9,CIRCULATION RESEARCH,4.560173,2.4849067,4.2046928,3.2958369,1.3862944,3.3672957,1.0986123,2.1972246,0,0,0,men first and last,men first and last
0,1,10,2021,0,23,CIRCULATION,2.8003254,2.3978953,3.4657359,2.3025851,1.7917595,2.5649493,0,0,0,0,0,mixed gender team,mixed gender team
0,0,10,2021,0,28,CIRCULATION,3.5380566,1.7917595,4.2341065,3.0445225,1.0986123,3.4965076,1.6094379,0,0,0,0,men first and last,men first and last
0,1,10,2021,0,15,CIRCULATION,3.6362696,1.7917595,4.0430512,2.3978953,1.6094379,3.4965076,1.9459101,.69314718,0,0,0,mixed gender team,mixed gender team
0,0,10,2021,0,16,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.6064692,2.0794415,4.7874918,3.2580965,.69314718,4.0775375,2.4849067,1.6094379,0,0,1.0986123,men first and last,men first and last
0,0,10,2021,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.0474277,1.6094379,3.9702919,2.4849067,.69314718,3.2580965,2.3025851,1.3862944,0,0,.69314718,men first and last,men first and last
0,,10,2021,0,16,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.6094379,2.3025851,2.0794415,.69314718,0,1.7917595,.69314718,0,0,0,0,,
0,0,10,2021,0,12,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.1822119,1.6094379,4.0775375,2.3025851,1.0986123,3.3672957,1.3862944,0,0,0,0,men first and last,men first and last
0,0,10,2021,0,5,EUROPEAN HEART JOURNAL,4.1858597,2.0794415,4.8362818,2.7080503,1.7917595,4.3944492,2.5649493,1.3862944,0,0,0,men first and last,men first and last
0,0,10,2021,0,12,CIRCULATION,5.1778431,2.4849067,4.0775375,2.5649493,1.0986123,3.2188759,1.6094379,3.2188759,0,0,0,men first and last,men first and last
1,0,10,2021,0,30,EUROPEAN HEART JOURNAL,4.0561233,2.4849067,4.7706847,2.8903718,1.6094379,4.2341065,2.7725887,0,0,0,0,mixed gender team,mixed gender team
0,1,10,2021,0,19,EUROPEAN HEART JOURNAL,3.8805323,1.0986123,4.4998097,2.7080503,1.9459101,3.8286414,2.0794415,.69314718,0,0,0,mixed gender team,mixed gender team
1,1,10,2021,0,22,CIRCULATION,0,2.3025851,0,0,0,0,0,0,0,0,0,women first and last,women first and last
0,1,10,2021,0,23,CIRCULATION,2.904165,2.0794415,3.4657359,2.4849067,1.3862944,2.7725887,1.0986123,0,0,0,0,mixed gender team,mixed gender team
1,0,10,2021,0,4,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.9982007,1.7917595,3.4965076,1.7917595,0,3.1780539,1.3862944,1.6094379,0,0,.69314718,mixed gender team,mixed gender team
0,0,10,2021,0,38,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.706965,2.1972246,3.6375861,1.0986123,0,3.4011974,1.7917595,.69314718,0,0,2.4849067,men first and last,men first and last
0,0,10,2021,0,21,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.0980179,1.0986123,2.3025851,1.0986123,.69314718,1.3862944,1.3862944,0,0,0,0,men first and last,men first and last
1,0,10,2021,0,13,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.1041341,1.3862944,2.4849067,.69314718,0,2.3025851,.69314718,0,0,0,0,mixed gender team,mixed gender team
,,10,2021,0,14,CIRCULATION,4.2024512,1.3862944,3.583519,1.9459101,1.0986123,2.6390574,.69314718,2.0794415,0,0,0,,
0,1,10,2021,0,18,CIRCULATION,4.292922,1.3862944,4.1108737,2.5649493,1.0986123,2.9444389,1.6094379,1.9459101,0,0,.69314718,mixed gender team,mixed gender team
0,0,10,2021,0,1,CIRCULATION,2.7972813,1.9459101,3.2188759,1.6094379,.69314718,2.7080503,1.7917595,0,0,0,0,men first and last,men first and last
1,0,10,2021,0,46,CIRCULATION,2.4024305,2.4849067,2.9957323,1.6094379,1.3862944,2.5649493,0,0,0,0,0,mixed gender team,mixed gender team
1,0,10,2021,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.3901186,1.9459101,4.2766662,2.6390574,0,3.2580965,2.4849067,2.0794415,0,0,0,mixed gender team,mixed gender team
1,1,10,2021,0,12,CIRCULATION,1.974081,1.3862944,2.7725887,1.0986123,.69314718,2.3025851,.69314718,0,0,0,0,women first and last,women first and last
,,10,2021,0,16,CIRCULATION RESEARCH,2.2772672,1.3862944,3.0445225,1.7917595,1.0986123,2.0794415,0,0,0,0,0,,
1,1,10,2021,0,12,CIRCULATION RESEARCH,1.410987,1.6094379,1.7917595,.69314718,.69314718,1.3862944,0,0,0,0,0,women first and last,women first and last
1,0,10,2021,0,17,CIRCULATION,3.865979,2.0794415,4.7706847,2.6390574,1.3862944,3.8066626,2.7725887,.69314718,0,0,0,mixed gender team,mixed gender team
,0,10,2021,0,20,CIRCULATION,4.1478853,2.3025851,4.2195077,2.3978953,1.0986123,3.6375861,2.1972246,1.6094379,0,0,0,,
0,0,11,2021,0,6,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.8368683,1.7917595,3.8286414,2.0794415,0,3.4965076,1.7917595,.69314718,0,0,1.0986123,men first and last,men first and last
0,1,11,2021,0,19,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.7013021,1.3862944,2.8903718,.69314718,.69314718,2.3978953,0,1.6094379,0,0,.69314718,mixed gender team,mixed gender team
0,0,11,2021,0,11,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.0800767,1.6094379,4.5538769,2.5649493,1.3862944,4.0775375,2.8903718,0,0,0,0,men first and last,men first and last
0,0,11,2021,0,11,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.2513485,2.3978953,4.7535901,2.7725887,1.0986123,3.6888795,2.3978953,1.6094379,0,0,.69314718,men first and last,men first and last
0,0,11,2021,0,9,CIRCULATION RESEARCH,1.9530276,1.9459101,2.7725887,1.6094379,.69314718,1.7917595,1.0986123,0,0,0,0,men first and last,men first and last
0,1,9,2021,0,5,CIRCULATION RESEARCH,.4054651,.69314718,.69314718,0,0,.69314718,0,0,0,0,0,mixed gender team,mixed gender team
0,0,11,2021,0,18,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.3050535,2.4849067,3.0445225,.69314718,0,2.7725887,1.3862944,1.0986123,0,0,0,men first and last,men first and last
